0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
no,Private,no,HS-grad,no,Never-married,Protective-serv,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-voc,yes,Never-married,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Sales,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Divorced,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,11th,no,Widowed,Machine-op-inspct,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,yes,yes,yes,?,1.0
no,Private,yes,HS-grad,no,Never-married,Transport-moving,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Separated,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Unmarried,White,Female,yes,yes,yes,Mexico,-1.0
no,Private,no,Some-college,yes,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Other-relative,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Other-service,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,11th,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Divorced,Other-service,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Masters,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,HS-grad,no,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,no,United-States,1.0
yes,Self-emp-inc,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,12th,no,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,yes,yes,yes,Dominican-Republic,-1.0
no,Private,yes,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,HS-grad,no,Divorced,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Preschool,no,Never-married,Machine-op-inspct,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,9th,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,Mexico,-1.0
no,Private,yes,HS-grad,no,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Never-married,Machine-op-inspct,Unmarried,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Divorced,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,Masters,yes,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,1.0
yes,Private,no,Doctorate,yes,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,yes,yes,yes,?,1.0
no,Federal-gov,no,HS-grad,no,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Federal-gov,yes,HS-grad,no,Never-married,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,yes,yes,yes,India,-1.0
no,?,yes,11th,no,Never-married,?,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,10th,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,HS-grad,no,Never-married,?,Own-child,Asian-Pac-Islander,Female,yes,yes,no,Laos,-1.0
no,Private,no,HS-grad,no,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,Mexico,-1.0
yes,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-spouse-absent,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,Assoc-voc,yes,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Private,yes,9th,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,12th,no,Never-married,Sales,Own-child,Black,Female,yes,yes,no,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Other-service,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,State-gov,no,Doctorate,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,Some-college,yes,Divorced,Other-service,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Masters,yes,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Assoc-acdm,yes,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-acdm,yes,Separated,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,yes,Canada,1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Sales,Wife,White,Female,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Wife,Black,Female,yes,yes,yes,United-States,1.0
no,Private,no,12th,no,Married-civ-spouse,Other-service,Wife,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Farming-fishing,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Federal-gov,no,Prof-school,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Federal-gov,no,Bachelors,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Farming-fishing,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Tech-support,Not-in-family,Black,Male,yes,yes,no,Jamaica,-1.0
yes,Private,yes,HS-grad,no,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,11th,no,Never-married,Handlers-cleaners,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,11th,no,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,5th-6th,no,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,yes,yes,yes,China,1.0
no,State-gov,yes,Some-college,yes,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Sales,Husband,Black,Male,yes,yes,yes,United-States,1.0
yes,Federal-gov,yes,Bachelors,yes,Married-civ-spouse,Protective-serv,Husband,Black,Male,yes,yes,yes,United-States,1.0
no,Private,no,11th,no,Never-married,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Never-married,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Prof-school,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Never-married,Farming-fishing,Own-child,Black,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,7th-8th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Sales,Not-in-family,White,Female,yes,yes,no,Mexico,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,yes,yes,no,Philippines,-1.0
yes,Private,yes,Some-college,yes,Divorced,Adm-clerical,Unmarried,Black,Female,yes,yes,no,Trinadad&Tobago,-1.0
no,Private,yes,12th,no,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,?,-1.0
no,Private,no,HS-grad,no,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,10th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Never-married,Exec-managerial,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Divorced,Exec-managerial,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Tech-support,Husband,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Federal-gov,yes,Some-college,yes,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,yes,yes,yes,United-States,1.0
no,?,yes,HS-grad,no,Never-married,?,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,5th-6th,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Masters,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,5th-6th,no,Never-married,Priv-house-serv,Not-in-family,White,Female,yes,yes,yes,Mexico,-1.0
no,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,Mexico,1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,yes,yes,yes,South,-1.0
no,Private,yes,Bachelors,yes,Never-married,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,Some-college,yes,Never-married,?,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Other-service,Unmarried,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,Some-college,yes,Widowed,Transport-moving,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Masters,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,State-gov,yes,Doctorate,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,5th-6th,no,Married-civ-spouse,Other-service,Husband,Black,Male,yes,yes,yes,Jamaica,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,Black,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,HS-grad,no,Separated,Craft-repair,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Bachelors,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,9th,no,Never-married,Machine-op-inspct,Own-child,White,Male,yes,yes,yes,Portugal,-1.0
no,Self-emp-not-inc,no,Bachelors,yes,Never-married,Prof-specialty,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Never-married,Exec-managerial,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,State-gov,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-voc,yes,Divorced,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,12th,no,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,Bachelors,yes,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,no,United-States,1.0
yes,Local-gov,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Separated,Priv-house-serv,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,State-gov,no,HS-grad,no,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-acdm,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Exec-managerial,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Assoc-acdm,yes,Divorced,Exec-managerial,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
yes,?,no,HS-grad,no,Divorced,?,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Divorced,Machine-op-inspct,Not-in-family,White,Female,yes,yes,yes,Scotland,-1.0
no,Local-gov,no,Some-college,yes,Married-civ-spouse,Other-service,Other-relative,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Assoc-acdm,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,?,1.0
no,Private,yes,Bachelors,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,?,yes,10th,no,Married-civ-spouse,?,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,Some-college,yes,Never-married,Transport-moving,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,5th-6th,no,Never-married,Machine-op-inspct,Other-relative,White,Female,yes,yes,yes,Mexico,-1.0
no,Private,yes,Prof-school,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,State-gov,no,Assoc-acdm,yes,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Federal-gov,no,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Sales,Own-child,White,Female,yes,yes,no,El-Salvador,-1.0
no,Private,yes,Some-college,yes,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,yes,yes,no,Taiwan,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,Poland,1.0
yes,Self-emp-not-inc,yes,Bachelors,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Bachelors,yes,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,11th,no,Divorced,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Sales,Wife,White,Female,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Protective-serv,Husband,Black,Male,yes,yes,yes,?,1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,12th,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,State-gov,no,Some-college,yes,Never-married,Farming-fishing,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Handlers-cleaners,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,12th,no,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,11th,no,Never-married,Machine-op-inspct,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Separated,Craft-repair,Not-in-family,Black,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Some-college,yes,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Exec-managerial,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,yes,Bachelors,yes,Never-married,Prof-specialty,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,Some-college,yes,Never-married,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,State-gov,yes,Some-college,yes,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Tech-support,Husband,White,Male,yes,yes,yes,England,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Assoc-voc,yes,Divorced,Tech-support,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Transport-moving,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Masters,yes,Married-civ-spouse,Craft-repair,Husband,Black,Male,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Divorced,Priv-house-serv,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,Prof-school,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Federal-gov,no,Some-college,yes,Divorced,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Prof-school,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Assoc-voc,yes,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,Mexico,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Own-child,White,Female,yes,yes,no,Germany,-1.0
yes,Self-emp-inc,yes,Some-college,yes,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,no,United-States,1.0
yes,Local-gov,no,Bachelors,yes,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Divorced,Prof-specialty,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,Assoc-voc,yes,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,no,United-States,1.0
yes,Self-emp-not-inc,no,Some-college,yes,Married-civ-spouse,Farming-fishing,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Masters,yes,Divorced,Prof-specialty,Not-in-family,White,Female,yes,yes,no,Germany,-1.0
no,Private,yes,10th,no,Never-married,Other-service,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,11th,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,no,United-States,1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,11th,no,Never-married,Handlers-cleaners,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,?,no,HS-grad,no,Widowed,?,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,Masters,yes,Divorced,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
no,?,no,HS-grad,no,Divorced,?,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Masters,yes,Divorced,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Masters,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Never-married,Tech-support,Not-in-family,White,Female,yes,yes,no,United-States,1.0
