0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
bin2,Private,bin10,5th-6th,bin1,Never-married,Handlers-cleaners,Not-in-family,White,Male,bin10,bin10,bin8,Mexico,-1
bin10,Private,bin2,Some-college,bin8,Divorced,Other-service,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin8,Some-college,bin8,Never-married,Farming-fishing,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin2,Assoc-voc,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin1,?,bin1,Some-college,bin8,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,bin10,bin10,bin2,United-States,-1
bin3,Private,bin9,HS-grad,bin6,Never-married,Sales,Own-child,White,Female,bin10,bin10,bin10,United-States,-1
bin4,Private,bin10,HS-grad,bin6,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin8,Private,bin1,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin1,?,bin4,Some-college,bin8,Never-married,?,Other-relative,White,Female,bin10,bin10,bin2,United-States,-1
bin5,Private,bin5,Some-college,bin8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,?,bin3,9th,bin1,Separated,?,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin1,Private,bin4,10th,bin1,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,bin10,bin10,bin1,United-States,-1
bin3,Private,bin9,Bachelors,bin10,Never-married,Adm-clerical,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin1,HS-grad,bin6,Divorced,Machine-op-inspct,Unmarried,White,Female,bin10,bin10,bin10,United-States,-1
bin1,Private,bin10,11th,bin2,Never-married,Sales,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin4,Self-emp-not-inc,bin4,Bachelors,bin10,Divorced,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin10,United-States,-1
bin4,Local-gov,bin2,Bachelors,bin10,Separated,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin1,?,bin5,12th,bin2,Never-married,?,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin6,Private,bin1,Bachelors,bin10,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin7,Self-emp-not-inc,bin10,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Federal-gov,bin10,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin1,HS-grad,bin6,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin5,Private,bin2,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin5,Bachelors,bin10,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Self-emp-inc,bin4,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin10,?,bin4,Bachelors,bin10,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin1,United-States,-1
bin5,Private,bin1,Bachelors,bin10,Never-married,Adm-clerical,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Self-emp-not-inc,bin4,HS-grad,bin6,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin2,Private,bin10,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin1,Private,bin2,Some-college,bin8,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin1,United-States,-1
bin5,?,bin5,HS-grad,bin6,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,bin10,bin10,bin8,China,-1
bin10,Self-emp-inc,bin9,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,?,-1
bin6,Self-emp-inc,bin2,Assoc-voc,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin4,Private,bin10,Assoc-acdm,bin9,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin1,Masters,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin1,?,bin1,Some-college,bin8,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,bin10,bin10,bin1,United-States,-1
bin5,Private,bin10,12th,bin2,Married-civ-spouse,Transport-moving,Husband,Black,Male,bin10,bin10,bin10,United-States,-1
bin4,Self-emp-inc,bin10,HS-grad,bin6,Never-married,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Self-emp-not-inc,bin1,7th-8th,bin1,Widowed,Farming-fishing,Not-in-family,White,Male,bin10,bin10,bin3,United-States,-1
bin7,Private,bin3,HS-grad,bin6,Divorced,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin2,United-States,-1
bin9,Private,bin10,Some-college,bin8,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin5,Self-emp-not-inc,bin3,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin6,Private,bin10,Bachelors,bin10,Never-married,Adm-clerical,Not-in-family,Black,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin7,HS-grad,bin6,Never-married,Handlers-cleaners,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin3,HS-grad,bin6,Married-civ-spouse,Sales,Wife,White,Female,bin10,bin10,bin8,Greece,-1
bin8,Self-emp-inc,bin4,Assoc-acdm,bin9,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin9,United-States,1
bin9,Private,bin8,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin5,HS-grad,bin6,Never-married,Machine-op-inspct,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin2,11th,bin2,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin9,Private,bin4,Masters,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin2,Private,bin8,7th-8th,bin1,Never-married,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin2,Germany,-1
bin10,?,bin1,7th-8th,bin1,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin3,United-States,-1
bin2,Local-gov,bin9,HS-grad,bin6,Never-married,Adm-clerical,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin6,Private,bin4,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Private,bin7,HS-grad,bin6,Never-married,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin2,United-States,-1
bin1,Private,bin6,Some-college,bin8,Never-married,Farming-fishing,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Local-gov,bin5,Bachelors,bin10,Married-civ-spouse,Protective-serv,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin2,Private,bin9,9th,bin1,Divorced,Other-service,Own-child,White,Female,bin10,bin10,bin3,United-States,-1
bin2,Private,bin5,Some-college,bin8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin2,?,bin8,Some-college,bin8,Never-married,?,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin9,Private,bin2,HS-grad,bin6,Divorced,Sales,Unmarried,White,Female,bin10,bin10,bin9,United-States,-1
bin7,Private,bin4,Bachelors,bin10,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin10,United-States,1
bin10,Private,bin3,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin5,Local-gov,bin10,HS-grad,bin6,Never-married,Farming-fishing,Not-in-family,Black,Male,bin10,bin10,bin10,United-States,-1
bin8,Private,bin1,Assoc-acdm,bin9,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin10,5th-6th,bin1,Never-married,Priv-house-serv,Unmarried,White,Female,bin10,bin10,bin3,Nicaragua,-1
bin3,Private,bin3,HS-grad,bin6,Never-married,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin8,Private,bin5,Some-college,bin8,Married-civ-spouse,Adm-clerical,Wife,White,Female,bin10,bin10,bin1,United-States,-1
bin6,Self-emp-not-inc,bin4,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin4,Private,bin10,HS-grad,bin6,Never-married,Craft-repair,Not-in-family,Black,Male,bin10,bin10,bin9,United-States,-1
bin2,Private,bin8,HS-grad,bin6,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin10,HS-grad,bin6,Separated,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin2,United-States,-1
bin10,State-gov,bin5,Assoc-voc,bin8,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin5,Private,bin3,HS-grad,bin6,Divorced,Adm-clerical,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Private,bin4,Some-college,bin8,Married-civ-spouse,Tech-support,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,Self-emp-not-inc,bin8,12th,bin2,Divorced,Sales,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin6,Private,bin9,HS-grad,bin6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin6,Self-emp-not-inc,bin6,Prof-school,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin2,United-States,1
bin1,Private,bin9,12th,bin2,Never-married,Machine-op-inspct,Own-child,Black,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin8,HS-grad,bin6,Divorced,Sales,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Private,bin10,Assoc-voc,bin8,Divorced,Craft-repair,Not-in-family,Black,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin3,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin9,United-States,-1
bin4,Private,bin2,Bachelors,bin10,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Private,bin3,Assoc-acdm,bin9,Divorced,Transport-moving,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin10,Self-emp-not-inc,bin9,Some-college,bin8,Married-civ-spouse,Farming-fishing,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin10,Private,bin3,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin1,Masters,bin10,Married-civ-spouse,Protective-serv,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin8,Federal-gov,bin2,Some-college,bin8,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,bin10,bin10,bin8,United-States,-1
bin7,Private,bin8,Masters,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin9,United-States,1
bin8,Self-emp-inc,bin7,Bachelors,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin2,?,bin2,Assoc-voc,bin8,Married-civ-spouse,?,Wife,Black,Female,bin10,bin10,bin3,United-States,-1
bin9,Private,bin2,5th-6th,bin1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin2,10th,bin1,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin10,Masters,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin9,Private,bin8,Assoc-voc,bin8,Divorced,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin9,United-States,-1
bin7,Private,bin1,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin9,Bachelors,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin2,United-States,1
bin1,?,bin9,HS-grad,bin6,Never-married,?,Own-child,Black,Male,bin10,bin10,bin3,United-States,-1
bin5,Self-emp-not-inc,bin1,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin5,Private,bin1,Masters,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin10,Private,bin5,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,Columbia,-1
bin9,Private,bin6,Assoc-voc,bin8,Married-civ-spouse,Tech-support,Husband,White,Male,bin10,bin10,bin3,United-States,1
bin7,Private,bin10,HS-grad,bin6,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin5,Private,bin3,Some-college,bin8,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Self-emp-not-inc,bin1,Assoc-voc,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin10,Federal-gov,bin6,HS-grad,bin6,Widowed,Other-service,Not-in-family,White,Male,bin10,bin10,bin1,United-States,-1
bin9,Private,bin8,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin4,Private,bin7,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin7,Private,bin2,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,Private,bin8,10th,bin1,Divorced,Other-service,Not-in-family,White,Male,bin10,bin10,bin10,United-States,-1
bin9,Private,bin5,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin7,Self-emp-not-inc,bin1,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin6,Local-gov,bin5,HS-grad,bin6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin1,Self-emp-not-inc,bin2,11th,bin2,Never-married,Adm-clerical,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin10,?,bin6,Some-college,bin8,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin1,United-States,1
bin10,Private,bin7,7th-8th,bin1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Local-gov,bin7,Assoc-voc,bin8,Married-civ-spouse,Craft-repair,Husband,Black,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin7,HS-grad,bin6,Widowed,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin1,United-States,-1
bin6,Self-emp-inc,bin10,Bachelors,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin6,Self-emp-inc,bin9,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,Cuba,1
bin3,Private,bin4,12th,bin2,Never-married,Machine-op-inspct,Own-child,White,Male,bin10,bin10,bin10,United-States,-1
bin7,Private,bin4,HS-grad,bin6,Widowed,Other-service,Unmarried,White,Female,bin10,bin10,bin2,United-States,-1
bin3,Private,bin5,HS-grad,bin6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,bin10,bin10,bin2,United-States,-1
bin10,Private,bin7,Assoc-voc,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin1,Private,bin10,HS-grad,bin6,Never-married,Sales,Not-in-family,White,Male,bin10,bin10,bin10,United-States,-1
bin5,Private,bin5,HS-grad,bin6,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin4,Private,bin3,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin2,Local-gov,bin7,Some-college,bin8,Never-married,Protective-serv,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin4,HS-grad,bin6,Separated,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin3,HS-grad,bin6,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin8,Private,bin10,Some-college,bin8,Never-married,Other-service,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin4,7th-8th,bin1,Divorced,Craft-repair,Unmarried,White,Female,bin10,bin10,bin10,United-States,-1
bin10,Private,bin9,Masters,bin10,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin1,United-States,-1
bin3,State-gov,bin1,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin1,United-States,-1
bin6,Private,bin10,Some-college,bin8,Divorced,Craft-repair,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin8,Private,bin8,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin10,HS-grad,bin6,Never-married,Other-service,Not-in-family,Black,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin10,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,Federal-gov,bin2,Masters,bin10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin10,United-States,1
bin3,Self-emp-not-inc,bin10,Bachelors,bin10,Never-married,Sales,Not-in-family,White,Male,bin10,bin10,bin10,United-States,1
bin6,Private,bin1,HS-grad,bin6,Never-married,Transport-moving,Other-relative,White,Male,bin10,bin10,bin10,United-States,-1
bin10,State-gov,bin8,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin9,Some-college,bin8,Divorced,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin3,United-States,-1
bin3,Private,bin10,Bachelors,bin10,Never-married,Craft-repair,Other-relative,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin9,9th,bin1,Married-civ-spouse,Transport-moving,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin1,Some-college,bin8,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin2,United-States,-1
bin10,Self-emp-inc,bin3,Some-college,bin8,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin1,Private,bin10,12th,bin2,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin9,Self-emp-not-inc,bin3,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin1,Bachelors,bin10,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,bin10,bin10,bin2,United-States,-1
bin10,Private,bin3,11th,bin2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin9,11th,bin2,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,?,bin6,9th,bin1,Divorced,?,Not-in-family,White,Female,bin10,bin10,bin1,United-States,-1
bin10,Private,bin2,HS-grad,bin6,Separated,Machine-op-inspct,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin5,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin3,Local-gov,bin10,Bachelors,bin10,Never-married,Protective-serv,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin10,Self-emp-not-inc,bin4,HS-grad,bin6,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,State-gov,bin6,Some-college,bin8,Divorced,Prof-specialty,Not-in-family,Black,Female,bin10,bin10,bin3,United-States,-1
bin10,?,bin5,Bachelors,bin10,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin1,Private,bin5,10th,bin1,Never-married,Craft-repair,Own-child,White,Female,bin10,bin10,bin2,United-States,-1
bin8,Self-emp-not-inc,bin8,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Local-gov,bin6,Masters,bin10,Divorced,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin9,Bachelors,bin10,Divorced,Tech-support,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin7,Federal-gov,bin1,Some-college,bin8,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Private,bin3,HS-grad,bin6,Divorced,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin1,State-gov,bin7,HS-grad,bin6,Never-married,Adm-clerical,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin7,Some-college,bin8,Separated,Other-service,Other-relative,Black,Female,bin10,bin10,bin8,United-States,-1
bin8,Private,bin1,7th-8th,bin1,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin1,United-States,-1
bin10,?,bin7,HS-grad,bin6,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Local-gov,bin6,HS-grad,bin6,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin7,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin10,Private,bin6,Some-college,bin8,Separated,Adm-clerical,Unmarried,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin1,Assoc-voc,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin8,HS-grad,bin6,Divorced,Sales,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin8,Private,bin10,HS-grad,bin6,Married-civ-spouse,Adm-clerical,Wife,White,Female,bin10,bin10,bin3,United-States,-1
bin2,Private,bin9,HS-grad,bin6,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin2,United-States,-1
bin1,Private,bin10,HS-grad,bin6,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin10,United-States,-1
bin7,Local-gov,bin6,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin3,United-States,-1
bin9,Federal-gov,bin3,HS-grad,bin6,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin1,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin2,United-States,-1
bin6,Private,bin8,Masters,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,El-Salvador,1
bin2,Private,bin5,HS-grad,bin6,Divorced,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin10,Ireland,-1
bin7,Private,bin3,HS-grad,bin6,Never-married,Craft-repair,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin5,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Self-emp-inc,bin4,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,Self-emp-inc,bin2,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin8,United-States,1
bin10,Federal-gov,bin3,Masters,bin10,Divorced,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,1
bin6,Private,bin7,HS-grad,bin6,Never-married,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin10,Private,bin8,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin4,Private,bin10,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin8,Private,bin4,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin2,Private,bin10,HS-grad,bin6,Never-married,Machine-op-inspct,Own-child,White,Male,bin10,bin10,bin8,Mexico,-1
bin10,Federal-gov,bin9,HS-grad,bin6,Widowed,Machine-op-inspct,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin6,Private,bin10,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin9,United-States,-1
bin3,Private,bin7,11th,bin2,Never-married,Machine-op-inspct,Own-child,Black,Female,bin10,bin10,bin8,United-States,-1
bin7,Private,bin4,Masters,bin10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin9,China,1
bin5,Private,bin8,Some-college,bin8,Never-married,Tech-support,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin9,Self-emp-not-inc,bin5,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin6,?,bin9,Some-college,bin8,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin4,11th,bin2,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin6,Private,bin7,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin9,Federal-gov,bin1,Bachelors,bin10,Divorced,Exec-managerial,Unmarried,White,Male,bin10,bin10,bin10,United-States,1
bin2,Private,bin1,Some-college,bin8,Never-married,Transport-moving,Own-child,White,Male,bin10,bin10,bin2,United-States,-1
bin4,Private,bin4,Some-college,bin8,Divorced,Adm-clerical,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin10,Some-college,bin8,Never-married,Other-service,Own-child,Black,Male,bin10,bin10,bin1,United-States,-1
bin8,Private,bin6,HS-grad,bin6,Separated,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin9,United-States,-1
bin3,Self-emp-not-inc,bin4,Assoc-acdm,bin9,Married-civ-spouse,Adm-clerical,Wife,White,Female,bin10,bin10,bin3,United-States,1
bin3,Private,bin9,11th,bin2,Divorced,Machine-op-inspct,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin2,Masters,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin5,Self-emp-not-inc,bin8,Bachelors,bin10,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin10,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin10,Private,bin4,Bachelors,bin10,Widowed,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin2,United-States,-1
bin10,?,bin9,Prof-school,bin10,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin8,United-States,1
